제목 형태소,본문 형태소
"['요리', '못', '하는', '전업', '주부']","['남편', '이', '저', '한테', '뭐라', '한', '것', '은', '아니고', '그냥', '제', '가', '찔려서', '애', '들', '재우고', '쓰는', '글', '이에요', '결혼', '하고', '맞벌이', '년', '하다가', '아이', '생기', '고', '전업', '하게', '되었어요', '집안일', '은', '아무래도', '시간', '많아진', '제', '가', '하려고', '노력', '하는데', '재', '가', '요리', '를', '못', '해요', '노력', '하', '지', '않은게', '아니라', '못', '해요', '재', '가', '불', '트라우마', '뜨거운거', '트라우마', '가', '있어서', '대부분', '음식', '은', '불', '을', '많이', '사용', '해야하잖아', '요전', '가스', '불', '이든', '인덕션', '이든', '무서워요', '뜨거운', '무언가', '가', '내', '손', '에', '닿는게', '견딜', '수', '없고', '뜨거운거', '옆', '에만', '가도', '무서워요', '어릴', '때', '부터', '그래서', '사실', '요리', '는', '제', '가', '거의', '불가능해요', '할', '수', '있는거라곤', '쌀', '씻어서', '밥', '하기', '핑계', '가', '아니라', '진짜', '전', '설거지', '도', '뜨거운', '물', '로', '못', '하고', '씻는것도', '미지근한', '물', '로', '해야하고', '라면', '도', '뜨거워서', '못', '먹는', '그런', '사람', '이라서', '요리', '는', '많이', '힘들어요', '맞벌이', '할', '때', '나', '육아', '에', '너무', '치일', '때', '는', '몰랐는데', '지금', '은', '남편', '이나', '아이', '들', '한테', '너무', '미안해져요', '퇴근', '하고', '와서', '바로', '반찬', '하는', '남편', '보면서', '요즘', '미안한', '감정', '을', '느꼈어요', '남편', '이', '요리', '를', '좀', '해서', '다행', '인데', '야근', '이라도', '하는', '날', '은', '저희', '셋', '은', '사먹어야하고', '무엇', '보다', '전업', '이', '면', '서도', '밥', '도', '못', '해주는', '엄마', '여서', '아이', '들', '한테', '제일', '미안해요', '제', '가', '무능하고', '부족한', '것', '같아요', '넋두리', '들어주셔서', '감사합니다']"
"['오늘', '올라온', '뉴욕', '에서', '블핑', '로', '제', '직찍']","['멋있다', '생로랑', '플래그', '십', '스토어', '방문', '함']"
"['스트릿', '맨', '파이터', '무조건', '성공하는', '방법']","['태용', '을', '댄서', '로', '참가', '시킨', '다스', '우파', '이채연', '롤첫', '미션', '이', '노리', '스펙', '배틀', '인데', '태', '용이', '많이', '지목', '당할', '확률', '스', '우파', '심사', '위원', '에', '불만', '이', '있는', '사람', '이', '재밌다고', '볼', '듯단', '태', '용이', '랑', '대결', '하는', '댄서', '는', '모든', '다', '비공개', '전환', '해야', '할', '듯', '박진영', '을', '심사', '위원', '으로', '팝스타', '때', '공', '기반', '소리', '반', '노래', '부를', '때', '얼굴', '을', '찡그리면', '발성', '이', '안', '좋은', '증거', '에요', '이래서', '지금', '도', '까이는', '중', '링크', '스맨파', '공식', '욕', '받', '이', '화제', '성', '담당', '번', '외로', '스', '맨', '파', '하', '면', '심사', '위원', '명', '으로', '하고', '전문', '댄서', '포함', '대', '로', '판결', '나뉠', '때', '마다', '재', '대결', '하', '는걸', '로', '회', '때', '재', '대결', '남발', '하는거', '진짜', '발암', '이', '였음']"
"['정국', '루머', '단순하게', '연예인', '깐게', '아니라서']","['연예인', '고소', '사례', '처럼', '그냥', '벌금', '조금', '물', '고', '끝', '이런거', '아닐텐데', '퍼트', '리', '고', '동조', '하고', '욕', '했던', '사람', '들', '신기함']"
"['솔직히', '장모님', '하고', '모친', '하고', '같습니까']","['내', '부모님', '을', '더', '생각', '하고', '챙겨', '드리는게', '잘', '못', '됬나요', '그걸', '서운해', '하는건', '좀', '생각', '이', '미치지', '못', '해서', '그런거', '아닌가요', '지도', '나중', '에', '아들', '이', '지를', '더', '챙겨주길', '바랄거면서', '여자', '들', '은', '좀', '이', '기적', '인', '면', '이', '강한듯']"
"['학교', '에서', '부르면', '갑', '분', '싸', '안', '되는', '곡', '추천', '좀']","['우리', '학교', '수업', '시간', '에', '프린트', '에', '이름', '안', '쓰고', '내면', '앞', '에', '나와서', '노래', '불러야하는데', '신발', '나', '까먹고', '안', '쓰고', '내서', '내일', '노래', '불러', '야함', '진짜', '조카', '자퇴', '하고싶음', '아', '조졌', '네', '진짜', '눈물난다울고싶다', '나', '이제', '학교', '어케', '다니냐', '암튼', '학교', '에서', '부르면', '갑', '분', '싸', '안되는', '곡', '추천', '좀']"
"['와', '서울', '봉쇄', '해야', '쓰겄는데']","['무슨', '확', '진자', '가', '벌써', '이나', '나오냐']"
"['옛', '선조', '들', '의', '마초', '식', '고래', '사냥']",[]
"['지하철', '역대', '급', '통수']",[]
"['추가', '출근', '하려고', '하면', '스트레스', '받아요']","['병원', '실장', '으로', '일', '하고있는데', '실적', '은', '잘', '내고있거든요', '백화점', '근무', '하다가', '공휴일', '에도', '근무', '하는게', '어린', '마음', '에', '싫어서', '성형', '외과', '로', '이직', '했는데', '그때', '는', '그냥', '사람', '때문', '에', '힘든가보다', '싶었어요', '이번', '에', '좋은', '기회', '로', '이직', '하게되', '면서', '실장', '을', '맡았는데', '요즘', '들어', '드는', '생각', '이', '서비스', '직', '이랑', '안', '맞는다', '싶어요', '병원', '건물', '이', '눈', '에', '보이', '면', '심장', '이', '입밖', '으로', '튀어나올것', '같고', '가슴', '이', '두근거리고', '손', '에', '땀', '이', '나', '요', '밥', '먹은게', '올라올것', '같고', '체', '할것', '같고', '이런', '경험', '있으', '신분', '들', '있으신', '가요', '혹시', '어떻게', '극복', '하셨는지', '도', '궁금해요', '막상', '그만두려니', '무슨', '일', '을', '해야', '할지도', '모르겠고', '답답하네요', '추가', '글', '올려놓고', '잠시', '잊고', '지냈다가', '왔는데', '생각', '보다', '많은', '분', '들', '이', '댓글달아주셔서', '놀랬어요', '댓글', '하나', '하나', '다', '읽다가', '주책', '맞게', '눈물', '이', '났네요', '부모님', '도', '몰라주시고', '이해', '못', '해주시는', '사항', '을', '일면', '식도', '없으', '신분', '들', '이', '더', '공감', '해주시고', '위로', '해주실줄은', '몰랐어요', '퇴사', '를', '해야하는게', '맞는', '가봐요', '건강', '잘', '챙기도록', '하겠습니다', '여러분', '도', '건강', '잘', '챙기시구', '항상', '좋은', '일만', '가득하길', '바랄게요', '모든', '직장인', '분들', '화이팅', '입니다', '추석', '연휴', '잘', '보내시구', '항상', '건강하세요', '감사합니다']"
"['얘', '네', '빌보드', '갈', '것', '같음']","['걸그룹', '오디션', '프로그램', '인데', '데뷔', '와', '동시', '에', '빌보드', '차트', '인', '을', '목표', '로', '한', '대', '이렇게', '대놓고', '빌보드', '를', '목표', '로', '하는', '건', '처음', '아님', '근데', '좀', '당황', '스럽다']"
"['여자친구', '랑', '계속', '만나도', '되는', '걸까', '요']","['안녕하세요', '저', '는', '대', '초반', '남자', '입니다', '제', '가', '계속', '만나도', '되는', '건지', '싶어서', '판', '아이디', '빌려서', '글', '씁니다', '저', '에게는', '만난', '지', '개월', '정도', '된', '여자친구', '가', '있는데요', '조금', '만', '기분', '이', '나빠도', '잠수', '를', '타더라구요', '몇', '번', '그런', '일이', '지속', '되고', '결국', '헤어지자', '는', '통보', '를', '하더군요', '그렇게', '시간', '이', '지나고', '여자친구', '에게', '다시', '연락', '이', '왔습니다', '미안하다며', '다시는', '그렇지', '않겠다는', '여자친구', '의', '말', '에', '한', '번만', '더', '믿어', '보자', '싶어', '다시', '만나', '보기', '로', '했습니다', '주변', '사람', '들', '이', '아닌', '것', '같다고', '만류', '했을', '때', '그만', '뒀어야', '했는데다', '시', '만나고', '난', '후', '부터는', '오히려', '더', '지옥', '같았습니다', '여자친구', '와', '저', '는', '장거리', '연애', '중', '입니다', '강원도', '에서', '대구', '정도', '그러다', '보니', '다른', '커플', '들', '에', '비해', '자주', '볼', '수', '없었고', '늘', '아쉬웠습니다', '늘', '통화', '로만', '이야기', '하고', '같이', '게임', '하는', '일상', '이', '반복', '되다', '보니', '저', '도', '조금', '은', '지치더군요', '아니', '여자친구', '를', '안', '보고', '싶어하는', '사람', '이', '어딨겠어요', '참다', '참다', '보고', '싶으니', '만나자', '라고', '이야기', '를', '하면', '여자친구', '는', '이상한', '핑계', '를', '대며', '거부', '했고', '서운한', '티', '를', '조금', '이라도', '내면', '그날', '은', '전쟁', '과도', '같았습니다', '물론', '예전', '처럼', '잠수', '를', '타거나', '헤어지자', '고', '통보', '를', '하지는', '않았습니다', '다만', '통화', '중', '에', '그냥', '끊어', '버린다거나', '정말', '말', '도', '안', '되는', '이유', '로', '화', '를', '내는', '등', '여러가지', '일이', '자꾸만', '생겼습니다', '근래', '에', '있었던', '일', '몇', '개', '를', '풀어', '보자면', '앞서', '말', '했듯', '여자친구', '와', '거리', '가', '멀어', '몸', '이라도', '좀', '가까워지면', '덜', '싸우고', '더', '사이', '가', '좋아질', '수', '있을까', '해서', '여자친구', '가', '사는', '동네', '로', '이사', '를', '해야겠다', '마음', '먹었을', '때', '입니', '다그', '먼', '거리', '를', '몇', '번', '이나', '내려가', '혼자', '집', '을', '보고', '또', '보고', '보자고', '보고', '싶다고', '해도', '나오지', '않더라구요', '제', '가', '여자친구', '얼굴', '을', '볼', '수', '있었을', '때', '는', '이사', '갈', '집도', '다', '정', '하고', '정말', '계약금', '만', '넣으면', '끝나는', '상황', '이', '됐을', '때', '였는데요', '앞', '으로', '우리', '가', '만나면서', '더', '싸울', '일도', '생기', '고', '할텐데', '잘', '지내', '보자라고', '여자친구', '에게', '이야기', '를', '하자', '어떻게', '그런', '이야기', '를', '하냐며', '여자친구', '가', '화', '를', '내고', '집', '안', '으로', '들어가', '버리더라구요', '이', '게', '그렇게', '화낼', '일인', '지', '정말', '이해', '가', '안', '갔습니다', '연인', '사이', '에', '잘', '지내', '보자고', '하는게', '그렇게', '까지', '잘', '못', '된', '일인', '가집', '으로', '들어가', '버린', '여자친구', '는', '전화', '도', '받지', '않고', '나오지도', '않고', '카톡', '으로만', '엄청', '뭐라고', '쏴', '대더군요', '배터리', '는', '없고', '화', '는', '나는데', '여자친구', '랑', '대화', '는', '되지', '않고아는', '사람', '이', '하나', '도', '없는', '이', '지역', '에', '정말', '이사', '를', '와도', '되는', '걸까', '의심', '까지', '들었습니다', '기차', '시간', '을', '기다리면서', '아', '정말', '헤어져야하나', '고민', '하던', '찰나', '여자친구', '가', '미안하다고', '연락', '이', '오더라구요', '진짜', '너무', '너무', '미운데', '아무리', '미워도', '여자친구', '가', '미안하다고', '우는데', '어떻게', '무시', '하겠어요', '이사', '를', '가야겠다는', '마음', '은', '이', '사건', '이후', '로', '접었지만', '여자친구', '와는', '다시', '관계', '회복', '을', '하려고', '노력', '하기로', '했습니다', '또', '여자친구', '에겐', '고등학교', '때', '부터', '옆', '에', '있던', '이성', '친구', '가', '있는데요', '제', '가', '통화', '조차', '할', '수', '없는', '날이면', '꼭', '그', '친구', '와', '붙어있었', '고통', '화', '중일', '때', '면', '어느', '샌가', '뒤', '에서', '그', '친구', '목소리', '가', '들리더라구요', '그', '제', '서야', '물어보면', '친구', '가', '놀러', '왔다고', '이야기', '하고', '서운해도', '또', '싸울까봐', '말', '도', '못', '하고', '앓던', '중', '이었는데', '평소', '여자친구', '가', '를', '조금', '막대', '한', '다', '고', '해야나', '가끔', '보면', '정말', '저', '게', '맞나', '싶을', '정도', '로', '욕설', '을', '퍼붓', '기도', '하는데가', '그게', '많이', '힘들었나', '봐요', '참다', '참다', '여자친구', '에게', '연락', '하지', '말', '라고', '통보', '하고', '잠수', '를', '탔다더라구요', '그걸', '저', '한테', '울고불고', '하며', '이야기', '하는데', '어떻게', '대꾸', '해줘', '야할지', '모르겠더라구요', '괜찮을', '거', '다', '위로', '를', '해줘도', '소용없고', '그치지', '않으니', '막막하기만', '하고', '괜찮아지겠지', '생각', '했는데', '여자친구', '가', '저', '에게', '그러더라구요', '는', '자기', '인생', '의', '전부', '라고', '머리', '를', '맞은', '것', '같았습니다', '남자친구', '앞', '에서', '다른', '남자', '가', '떠나갔다고', '목', '을', '놓아', '우는', '것', '도', '모자라', '인생', '의', '전부', '라니', '요', '제', '가', '아무', '것', '도', '아닌', '사람', '이', '된', '것', '같고', '왜', '저', '랑', '만나는지도', '정말', '모르겠습니다', '늘', '정말', '말', '도', '안', '되는', '이유', '로', '꼬투리', '잡혀', '싸우고', '눈치', '봐야하고', '지치는데', '어떻게', '해야', '할지', '조금', '더', '말', '을', '늘려', '보자면', '이런저런', '많은', '일이', '있고', '난', '후', '여자친구', '와', '진지하게', '대화', '를', '나눠', '봤는데', '요', '와', '내', '차이점', '이', '뭐', '냐', '는', '질문', '에', '연인', '과', '친구', '사이', '는', '관계', '를', '가지', '고', '안', '가지', '고의', '차이', '인', '것', '같다', '그', '친구', '랑', '자지', '않았으니', '친구', '지', '그럼', '내', '가', '너', '랑', '친구', '냐', '라고', '대답', '하고', '그거', '하려고', '만나자는', '거', '아니냐고', '되려', '화', '를', '낸다거나', '만나자고', '하면', '못', '만난다고', '어떻', '게', '든', '거부', '해놓고', '중고', '거래', '를', '하러', '나갔다', '온다는', '둥', '정말', '미치겠습니다', '관계', '를', '가지', '자고', '연인', '을', '만나는게', '아니잖아요', '좋아하니까', '만나고', '싶은', '건데', '그걸', '그렇게', '생각', '해', '버리니', '참', '막상', '헤어지자', '고', '하면', '받을', '때', '까지', '전화', '가', '와서', '정말', '미칠', '것', '같습니다', '계속', '만나는게', '맞는', '걸까', '요', '정말', '진지하게', '조언', '부탁드립니다', '정신', '차리라고', '욕', '이라도', '해주세요']"
"['아니', '난', '연', '준', '몸', '이', '너무', '신기함']","['갠', '적', '으로', '얼굴', '은', '그냥', '오', '매력', '있네', '이러고', '말', '정도', '인', '디', '몸', '이', '너무', '너무', '신기함', '어깨', '조카', '넓고', '직각', '인데', '뼈대', '는', '겁나', '얇아서', '예쁜데', '듬직한', '몸임', '다리', '조', '오온', '나', '김', '근데', '또', '그냥', '길기만', '한', '게', '아니라', '곱', '게', '예쁘게', '뻗은', '일자', '다리', '상체', '개', '짧은데', '허리', '도', '얇음', '탄탄', '슬렌', '더', '길쭉이', '의', '표본', '임', '연', '준', '은', '진짜', '벌', '크', '업', '운동', '필요없는', '딱', '보기', '좋은', '몸임', '타고났어']"
"['코로나', '백신', '에', '대한', '현직', '의사', '의', '당부']",[]
"['블핑', '로제', '가', '하면', '안', '되는', '각도']","['얼굴', '을', '이렇게', '비스듬히', '옆', '각도', '로', '찍으면', '턱', '이', '두드러져', '보이니', '정면', '에서', '찍어야', '좋아로', '제', '얼굴', '스타일', '은', '각도', '가', '중요해']"
"['임신', '개월', '인데', '돈', '이', '없다는', '남편']","['생각', '이', '짧았던', '스스로', '의', '잘못', '이라', '생각', '하고', '체념하고', '살까', '하다가', '도저히', '견디지', '못', '하겠어서', '용기내', '올려', '봅니다', '만남', '의', '장소', '도', '가벼워', '그저', '가볍게만', '봤던', '남자', '인데', '저', '에게', '진심', '을', '다해', '주고', '듬직한', '모습', '에', '마음', '을', '열고', '만남', '두', '달', '만에', '결혼', '을', '결심', '했습니다', '그', '사이', '아이', '가', '생긴', '걸', '알', '게', '됐고', '본인', '이', '책임질테니', '걱정', '하지말라는', '말', '만', '믿고', '따라갔습니다', '돈', '이', '없던', '저희', '는', '결국', '원룸', '을', '잡아서', '생활', '을', '시작', '했고', '부모님', '인사', '는', '뒤늦게', '드려서', '호', '되게', '혼났지만', '임신', '을', '했으니', '부모님', '들', '도', '체념', '을', '하셨어요', '너무', '서로', '가', '준비', '없고', '돈', '이', '없는', '결혼', '이라', '상견례', '나', '식은', '나중', '으로', '생각', '하고', '아이', '부터', '낳고', '기르는', '부분', '을', '먼저', '신경', '쓰기', '로', '하며', '둘', '만', '보며', '생활', '을', '했습니다', '남편', '은', '기존', '알바', '를', '그만두고', '원룸', '근처', '로', '알바', '자리', '를', '옮겨서', '겨우', '월세', '내며', '먹고', '살았어요', '모은', '비상', '금은', '꽤', '있다는', '말', '을', '믿고', '급한', '순간', '병원', '비', '나', '생활', '이', '아주', '힘들지는', '않을', '거', '라', '믿었거든요', '점점', '현실', '을', '알', '고', '거짓말', '을', '알', '게', '된건', '알바', '비', '가', '없다며', '몇', '달', '월세', '도', '안내', '고', '미루는', '모습', '을', '보고', '통장', '을', '보여', '달라', '계속', '보채니', '이제', '와', '서', '모은', '돈', '도', '없고', '카드', '빚', '이', '있다고', '얘기', '합니다', '아이', '가', '점점', '커서', '몸', '이', '힘들어진', '이제', '와', '서요', '빚', '을', '갚느라', '생활비', '를', '안주', '고', '돈', '이', '없어', '반찬', '사는것도', '힘들고', '산부인과', '검사', '받는것도', '겁나며이게', '사는', '건지', '숨', '만', '달려서', '사는', '건지', '극심하게', '이건', '아니다싶습니다', '혼인신고', '는', '안해', '서', '다행', '인데', '헤어지더라도', '다만', '뱃속', '에', '이미', '커버', '린', '아이', '때문', '에', '미안하고', '부모님', '께', '도', '죄송하고', '아이', '를', '지우거나', '낳거나', '아직', '까지', '고민', '입니다', '낳더라도', '아무', '능력', '없고', '돈', '이', '없는', '제', '가', '어떻게', '잘', '키울수나', '있을지', '앞길', '이', '막막합니다', '어떡해야', '하나요', '도와주세요']"
"['오', '남돌', '친구', '했나', '봄']","['에이', '티', '즈', '성화', '가', '주간아이돌', '에서', '말함', '스키', '즈', '리노', '더보이즈', '주연', '잘생긴', '애', '들', '끼리', '친구', '하냐']"
"['세계', '속', '의', '짝퉁', '로고']",[]
"['아이', '다', '사랑', '해', '❓']","['아이', '다', '사랑', '해']"
"['그녀', '가', '이', '걸', '읽었으면', '좋겠습니다']","['잊을', '수', '없는', '사람', '이', '있습니다', '그녀', '를', '볼', '수', '있어', '위로', '가', '됐습니다', '좋아합니다', '그녀', '를', '알', '게', '되어', '기뻤습니다', '그녀', '가', '행복하게', '살아가길', '바랍니다', '그녀', '가', '여기', '에', '있었으면', '좋겠습니다', '잊을', '수', '없는', '사람', '이', '있습니다', '몇', '년', '동안', '끊임없이', '그녀', '생각', '이', '떠올라', '여기', '에', '몇', '자', '써', '보려고', '합니다', '그녀', '가', '이', '게시', '물', '을', '읽었으면', '좋겠어요', '저', '에게는', '잊을', '수', '없는', '사람', '이', '있어요', '좋아해', '선', '안', '되는', '사람', '이라는', '걸', '잘', '알', '지만', '저', '도', '모르게', '좋아하게', '됐어요', '왜', '좋아하게', '됐냐고', '하면', '모르겠어요', '그저', '그녀', '라서', '좋았어요', '제', '가', '그녀', '를', '좋아하게', '된', '지는', '아주', '오래전', '이에요', '옛날', '옛적', '에', '라는', '말로', '대신', '하겠습니다', '옛날', '옛적', '에', '그녀', '를', '좋아하게', '됐지만', '안타깝게도', '좋아해', '선', '안', '되는', '사람', '이고', '친해지는', '것', '조차도', '불가능한', '사람', '이었어요', '제', '가', '원래', '사람', '들', '과', '잘', '어울리지', '못', '하는', '것', '도', '있어요', '그래서', '그녀', '에게', '말', '을', '거', '는', '것', '도', '힘들었어요', '그녀', '에게', '방해', '가', '되는', '건', '아닐까', '그녀', '가', '부담스러워하는', '건', '아닐까', '친해지는', '것', '도', '불가능한', '일', '인데', '그녀', '에게', '제', '마음', '을', '전', '한다는', '건', '터지기', '직전', '의', '시', '한', '폭탄', '을', '그녀', '에게', '떠', '넘기는', '것', '과', '같았습니다', '인간', '이', '인간', '을', '좋아하는', '건', '죄', '가', '아니니까', '속', '으로', '좋아하는', '것', '정도', '는', '허락', '되지', '않을까', '이런', '생각', '을', '하며', '그녀', '를', '떠올리곤', '했습니다', '잊을', '수', '없었다는', '말', '은', '평생', '을', '살', '아', '보고', '나서야', '할', '수', '있는', '말', '이지만', '그녀', '를', '좋아하던', '당시', '의', '저', '는', '혼자', '서', '이', '말', '을', '하곤', '했습니다', '그녀', '를', '볼', '수', '있어', '위로', '가', '됐습니다', '그녀', '의', '뒷모습', '을', '잠시', '나마', '볼', '수', '있는', '날이면', '그녀', '는', '어떤', '책', '을', '읽을까', '어떤', '꿈', '을', '가지', '고', '있을까', '이런', '생각', '을', '하며', '그녀', '를', '쳐다봤습니다', '한', '번은', '뚫어지게', '그녀', '의', '뒷모습', '을', '쳐다보는', '저', '를', '발견', '했어요', '제', '가', '그녀', '를', '보고', '있다는', '사실', '을', '다른', '사람', '이', '알', '게', '된다면', '그녀', '가', '난처해질', '까', '봐', '이후', '로는', '그녀', '를', '쳐다볼', '수', '없었습니다', '시간', '은', '계속', '흘렀습니다', '마주치는', '시간', '은', '한정', '되어', '있고', '언젠가', '다시는', '볼', '수', '없는', '관계', '라는', '걸', '저', '스스로', '잘', '알', '고', '있었기에', '우연히', '그녀', '와', '마주치게', '되는', '날이면', '들뜨곤', '했어요', '고맙게도', '하늘', '이', '도운', '덕분', '에', '그녀', '를', '조금', '은', '가까이', '에서', '볼', '수', '있는', '기회', '가', '생겼어요', '이렇게', '그녀', '를', '잠시', '나마', '볼', '수', '있는', '순간', '은', '저', '에게', '위로', '가', '되었어요', '좋아합니다', '가까운', '사이', '가', '아니고', '알', '고', '있는', '거', '라곤', '이름', '과', '나이', '정도', '뿐인데도', '좋아하다니', '신기한', '일이', '죠', '좋아하면', '안', '되는', '거', '알면서도', '시간', '이', '지날수록', '더', '선명하게', '좋아했습니다', '좋아하는', '데', '에는', '이유', '가', '있지만', '사랑', '하는', '데', '에는', '이유', '가', '없잖아요', '저', '는', '후자', '였어요', '이유', '가', '없습니다', '있는', '그대로', '의', '사람', '을', '받아들이는', '게', '가장', '중요한', '거', '라고', '생각', '하기에', '저', '는', '그녀', '에게', '기대', '실망', '환상', '같은', '건', '없어요', '기대', '가', '없으니', '실망', '이', '없고', '이유', '가', '없으니까', '환상', '이', '없습니다', '상대', '에게', '원하는', '것', '도', '없습니다', '아', '있다', '원하는', '게', '하나', '있다고', '하면', '상대', '의', '행복', '을', '바라는', '것', '영화', '나', '소설', '에서', '흔히', '보는', '클리셰', '있잖아요', '어떠한', '고난', '이', '있어도', '구렁텅이', '에', '빠져', '있어도', '온갖', '수모', '를', '겪어도', '불의', '의', '사고', '를', '겪어', '눈', '으로', '볼', '수', '없어도', '영원히', '걸', '을', '수', '없어', '휠체어', '를', '타고', '다니더라도', '시한', '부의', '삶', '을', '살', '고', '있어도', '죽는', '삶', '을', '선택', '하더라도', '그', '사람', '이라서', '좋아하는', '거', '니까', '마음', '이', '변하지', '않는', '이야기', '들', '과거', '부터', '지금', '까지', '이런', '클리셰', '들', '이', '사랑받는', '이유', '를', '알', '게', '됐어요', '그녀', '를', '알', '게', '되어', '기뻤습니다', '그래도', '이름', '과', '나이', '는', '알', '고', '있으니까', '횡단보도', '나', '길거리', '에서', '마주치는', '사람', '보다는', '가까운', '사이', '라고', '할', '수', '있으니이것만으로도', '때론', '저', '에겐', '위안', '이', '됐답니다', '좋아하던', '그', '당시', '부터', '그녀', '를', '잊을', '수', '없을', '거', '라고', '생각', '했는데', '해', '가', '바뀌어도', '여전히', '그녀', '가', '생각나는', '걸', '보니', '그녀', '를', '잊을', '수', '없을', '거', '라는', '그때', '의', '제', '생각', '은', '틀리지', '않았어요', '그녀', '가', '행복하게', '살아가길', '바랍니다', '직접', '말', '하고', '싶어서', '몇', '년', '을', '고민', '했어요', '하지만', '저', '에게', '지금', '많은', '일이', '겹', '쳐', '있기도', '하고', '전화기', '문제', '로', '그녀', '의', '연락처', '가', '사라졌고지', '금은', '전', '할', '수', '없어요', '일이', '끝나게', '되면', '시간', '여유', '가', '생기는', '내년', '에', '하늘', '이', '도운', '덕분', '에', '내년', '에', '그녀', '를', '만날', '수', '있게', '된다면', '언제', '부터', '좋아했는지', '전부', '다', '말', '할게요', '그녀', '와', '엘리베이터', '를', '같이', '타게', '됐을', '때', '그녀', '의', '전화번호', '를', '알', '게', '됐을', '때', '그녀', '의', '옆', '자리', '에', '앉게', '됐을', '때', '얼마나', '두근거렸는지도', '말', '할게요', '그녀', '가', '좋아하는', '사람', '은', '없었으면', '좋겠어요', '그녀', '를', '좋아하는', '사람', '이', '없었으면', '좋겠어요', '그러니', '그녀', '에게', '연인', '이', '없었으면', '좋겠어요', '만약', '그녀', '에게', '연인', '이', '있으면', '하고', '싶었던', '말', '을', '전', '할', '수', '없잖아', '요전', '할', '수', '없으면', '슬플', '거', '같아요', '제', '마음', '을', '전', '할', '수', '없어도', '다시는', '볼', '수', '없다고', '해도', '그녀', '에게', '지금', '연인', '이', '있어도', '그녀', '가', '행복하게', '살아가길', '바랍니다', '하', '행복하게', '살아가길', '바란다는', '말', '제', '가', '그녀', '에게', '보냈던', '말', '인데', '하고', '싶었던', '말', '을', '간신히', '참고', '저', '말', '을', '보낸', '거', '예요', '저', '말', '을', '보내면서', '괴로웠어요', '그녀', '가', '여기', '에', '있었으면', '좋겠습니다', '익명', '으로', '쓰는', '분', '들', '을', '봐서', '저', '도', '처음', '이자', '마지막', '으로', '썼어요', '이', '장문', '도', '간신히', '시간', '내어', '쓰고', '있는', '거', '라서', '쓰다', '보니', '엉망', '이네', '요', '최근', '들어', '답답하고', '꿈', '에', '그녀', '가', '나와서', '힘들었는데', '쓰고', '나니', '조금', '나아졌어요', '몇몇', '게시', '글', '들', '을', '읽어', '보', '니까', '어쩐지', '그녀', '가', '여기', '에', '있을', '거란', '생각', '이', '들어요', '말', '할', '수', '없는', '상황', '같은', '게', '어쩌면', '그녀', '가', '쓴', '글', '이지', '않을까', '글', '을', '정말', '잘', '쓰네요', '글씨', '도', '예쁘게', '잘', '쓰죠', '여기', '에', '그녀', '가', '있다면', '이', '게시', '물', '을', '읽었으면', '좋겠어요', '그리고', '글', '쓰는', '거', '처음', '인데', '이', '것', '도', '꽤', '큰', '일이', '네', '요', '그녀', '가', '얼마나', '괴로웠을지', '이어질', '수', '없는', '사이', '라는', '것', '을', '잘', '알아요', '단지', '참아', '왔던', '말', '하고', '싶었던', '말', '을', '전하', '고', '싶어요', '이', '게', '전부', '입니다', '내년', '에', '연락처', '를', '알아내고', '연락', '을', '하고', '만나서', '모든', '걸', '다', '말', '할게요', '그러니까', '부디', '저', '의', '연락', '이', '올', '때', '까지만', '기다려주세요', '바이러스', '조심하세요', '댓글', '을', '쓸', '수', '없는', '점', '그녀', '에', '대해', '쓰는', '건', '실례', '이니까', '쓸', '수', '없는', '점', '양해', '바랍니다', '감사합니다']"
