제목 형태소,본문 형태소
"['너', '네', '개', '친하', 'ㄴ', '친구', '가']","['뭐', '조금', '이', '라도', '잘', '되', '면', '이건', '정말', '하나님', '이', '주', '시', 'ㄴ', '기회', '다', '하나님', '감사', '하', 'ㅂ니다', '이렇', '고', '날씨', '좋', '으면', '하나님', '최고', '이렇', '는', '애가', '있', '는데', '어', '떨', 'ㄹ', '것', '겉', '음', '그리고', '또', '너', '네', '한테', '전도', '를', '하', '려고', '하', '아', '너', '네', '같', '으면', '손', '절', '침']"
"['추가', '크', 'ㄴ', '아빠', '가', '할머니', '이', '제', '울', 'ㄹ', '아빠', '보고', '모', '시', '래요']","['추석', '다가오', '니', '아빠', '에게', '크', 'ㄴ', '아빠', '전화', '가', '오', '았', '어요', '통화', '후', '아빠', '표', '정보', '이', '니', '안', '좋아서', '물어보', '니', '크', 'ㄴ', '아빠', '가', '이번', '추석', '잘', '지', '내', '라는', '말', '과', '이제', '할머니', '우리', '더러', '모시', '라고', '하', '았', '대요', '듣', '고', '있', '던', '엄마', '도', '놀라', '고', '저', '도', '놀라', '아서', '더', '물어보', '니', '크', 'ㄴ', '아빠', '가', '건강', '이', '너무', '안', '좋', '아', '지', '어서', '회사', '도', '쉬', '고', '병원', '에', '가야', '한대', '요', '그래서', '할머니', '댁', '오', '았', '다', '가', '았', '다', '하', '며', '신경', '못', '쓰', 'ㄴ다고', '지방', '에', '혼자', '계시', 'ㄴ', '할머니', '돌보', '기', '어렵', '니', '이제', '저희', '아빠', '와', '다른', '작', '은', '아빠', '들', '이', '할머니', '병원', '모시', '어', '다니', '고', '집안일', '에', '도', '신경', '쓰', '고', '명절', '에', '도', '이', '제', '할머니', '댁', '좀', '가', '라고', '통보', '하', '았', '대요', '날벼락', '떨어지', '었', '어요', '아빠', '가', '다른', '작', '은', '아빠', '들', '과', '얘기', '를', '해보', '고', '다', '들', '바쁘', '고', '형편', '도', '힘들', '니까', '통장', '만', '들', '고', '할머니', '병원', '비', '생활비', '공동', '부담', '하', '기', '로', '정하', '았', '어요', '아직', '누구', '가', '할머니', '병원', '모시', '고', '다니', 'ㄹ지', '는', '안', '정하', '았', '어요', '대충', '정해진', '비용', '문제', '를', '크', 'ㄴ', '아빠', '에게', '전달', '하', '았', '어요', '그런데', '크', 'ㄴ', '아빠', '는', '할머니', '병원비', '생활비', '그동안', '혼자', '부담', '하', '았', '다고', '안', '내', '겠', '대', '요', '아빠', '가', '당황', '하', '아서', '형제', '들', '같이', '부담', '하', '아야', '하', '는', '거', '아니', '냐고', '우리', '집', '형편', '도', '이야기', '하', '았', '더니', '그럼', '그동안', '혼자', '부담', '하', 'ㄴ', '병원', '생활비', '계산', '하', '아서', '보내', '어', '주', 'ㄹ', '테', '이', '니', '형제', '들', '이', '크', 'ㄴ', '아빠', '몫', '빼', '고', '나누', '어서', '이체', '하', '아', '달래', '요', '당연히', '아빠', '는', '말', '이', '안', '되', '는', '소리', '이', '니까', '약간', '다툼', '이', '오가', 'ㄴ', '거', '같', '아요', '그 후', '에', '크', 'ㄴ', '아빠', '가', '그럼', '돈', '내', '기', '싫', '으면', '본인', '이', '하', '는', '것', '처럼', '주말', '마다', '아프', 'ㄴ', '할머니', '댁', '가', '아서', '보살', '피', '고', '회사', '연차', '내', '어서', '병원', '챙기', '고', '하', '래요', '이것', '도', '말', '이', '안', '되', '잖아요', '어떻', '게', '서울', '에서', '지방', '까지', '주말', '마다', '가', '나요', '아빠', '가', '화가', '나서', '어', '뭐', '이', '라고', '하', '았', '나', '보', '아요', '그렇', '었', '더니', '크', 'ㄴ', '아빠', '가', '그럼', '땅', '은', '받', '아', '가', '았', '으면서', '하', 'ㄹ', '도리', '는', '하', '지', '도', '않', '을', '걸', '냐고', '본색', '을', '드러내', '었', '어요', '무슨', '년', '동안', '명절', '에', '오지', '도', '않', '으면서', '궁', '시렁', '할머니', '가', '아프', '아도', '모르', 'ㄴ', '척', '하', 'ㄴ다고', '궁시', '렁', '괜히', '아빠', '에게', '뭐', '이', '라고', '하', '는', '거', '같', '아요', '예전', '에', '시', '골', '천평', '땅', '크', 'ㄴ', '아빠', '가', '혼자', '물려받', '아서', '아빠', '가', '화나', '서', '형제', '들', '총대', '매', '고', '나서', 'ㄴ', '끝', '에', '그', '땅', '분할', '상속', '받', '았', '어요', '그런데', '그', '얘기', '하', '면서', '땅', '도', '받', '아', '놓', '고', '명절', '에', '도', '안', '오', '냐고', '할머니', '왜', '안', '챙기', '냐고', '크', 'ㄴ', '아빠', '가', '화내', 'ㄴ', '대', '요', '그러', 'ㄹ', '꺼', '이', '면', '처음', '부터', '혼자', '땅', '먹', '지', '말', '던', '가', '아', '요', '너무', '속', '보이', '지', '않', '나요', '이렇', '다', '꼼짝없이', '아빠', '가', '고생', '하', '시', 'ㄹ', '것', '같', '아요', '대책', '공유', '하', '아', '주', '시', '어요', '추가', '기', '추', 'ㄹ', '변형', '이', 'ㅂ니다', '크', 'ㄴ', '아빠', '가', '저희', '아빠', '세', '요', '저희', '아빠', '기준', '에서', '쓰', '었', '더니', '댓글', '한', '개', '달리', 'ㄴ', '내', '용이', '너', '네', '는', '호구', '이', '니까', '당하', '아도', '싸', '다고', '하', '라며', '아빠', '욕', '하', '는', '댓글', '이', '많', '아서', '기', '추', 'ㄹ', '변형', '으로', '다시', '작성', '하', '았', '습니다', '작', '은', '아빠', '들', '작', '은', '엄마', '들', '제발', '명절', '에', '애', '들', '만', '보내', '지', '마', '세', '요', '그것', '도', '용돈', '주', '는', '설날', '에', '만', '주로', '오', '네요', '그리고', '명절', '당일', '에', '오', '아서', '밥', '만', '먹', '고', '생색내', '고', '가지', '마', '세', '요', '그리고', '우리', '집', '도', '돈', '없', '는', '거', '뻔히', '알', '면서', '왜', '할머니', '병원비', '는', '관심', '도', '없', '으시', '시', '어요', '그렇', 'ㄹ려고', '땅', '분할', '상속', '해달', '라고', '화', '내', 'ㄴ', '거', '에', '요', '땅', '분할', '상속', '받', '오', '았', '으면', '좀', '명절', '에', '전화', '이', '라도', '하', '시', '어요', '명절', '에', '안', '오', 'ㄴ', '지', '벌써', '년대', '넘', '었', '어요', '땅', '도', '받', '아', '놓', '고', '너무', '모', '르', '쇠', '하', '네요']"
"['남', '친', '은', '나', '집', '이', 'ㄴ', '주', 'ㄹ', '알', '겠', '지']","['너', '땜', '에', '우울', '하', '아서', '밖', '에', '앉', '아', '있', '어']"
"['머글', '이', '보', '는', '태', '용', '스우파', '심사', '평', '현실']","['신부감', '고르', '러', '스우파', '나', '옴', '노', '제', '리', '정', '허니', '제이', '로', '잘리', 'ㄴ', '이채', '열', 'ㄴ', '보', '아', '스우파', '틴트', '뷰티', '화장', '춤', '장원영', '카리나', '윈터']"
"['투', '바투', '더', '보', '이즈', '이', '것', '로', '왜', '난리', '나', 'ㄴ', '걸', '냐']","['이', '해안', '가', '네', '이', '글', '쓰', 'ㄴ', '애가', '말', '을', '이상', '하', '게', '하', '아서', '그렇', '지', '범', '규', '가', '한', '말', '은', '자기', '가', '앵콜', '연습', '때', '매', '노래', '장난', '스레', '개사', '하', '면서', '부르', '고', '있', '었', '는데', '덥즈', '누구', '가', '수빈', '이', '한테', '지금', '노래', '부르', '는', '사람', '누구', '냐고', '막', '장난', '으로', '전화', '오', '았었', '대', '뮤뱅', '인터뷰', '보', '면', '알', 'ㄹ', '수', '있', '듯', '두', '그룹', '친하', 'ㅁ', '그래서', '최', '수빈', '웃음', '서', '범', '규', '이', '라고', '하', '고', '범', '규도', '앜', '죄송', '하', 'ㅁ', '다', '하', '고', '끝나', '았', '대', '이', '게', '끝', '이', 'ㅁ', '이', '것', '로', '왜', '범', '규', '는', '눈치', '도', '없', '고', '더', '보', '이즈', '는', '꼽', '주', '는', '걸', '냐고', '욕먹', '는지', '모르', '겠', '음', '문', '락', '맹', '들', '아']"
"['이미지', '떡', '이', '락', '중', '이', 'ㄴ', '그룹']",[]
"['등급', '이', '제일', '참담', '하', 'ㅁ']","['공부', '를', '안', '한', '것', '도', '아니', '고', '내', '딴', '엔', '열심히', '하', '았', '는데', '위', '에', '는', '나', '보다', '열심히', '한', '애', '들', '이', '있', '고', '나', '는', '걔', '네', '만큼', '은', '못', '하', '겠', '고', '그렇', '다고', '못하', 'ㄴ다고', '버리', 'ㄹ', '성적', '은', '아니', '지만', '어디', '다', '내주', '기', '에', 'ㄴ', '좀', '민망', '하', 'ㅁ']"
"['남사', '친', '이', '나', '좋아하', '는', '거', '같', '지', '않', '음']","['누구', '가', '내', '에', '스크에', '자꾸', '걔', '이름', '언급', '하', '고', '수상', '하', '아서', '일부러', '짝', '남', '주접', '떨', '면서', '약간', '뜨', '어', '보', '았', '는데', '저', '반응', '은', '백', '푸', '어', '질투', '하', '는', '거', '아니', 'ㅁ', '평소', '에', '걔', '가', '짝', '남', '고민', '맨날', '들', '어', '주', '었', '었', '는데', '어', '카', 'ㅁ']"
"['얘', '들', '아', '오징어', '게임', '이', '장면', '뭔', '데', '그러', '어']","['아니', '나', 'ㄴ', '못', '보', '는데', '페북에', '뜨', '어서', '무슨', '장면', '인지', '그냥', '궁금', '하', '아서', '물어보', 'ㄴ', '걸', 'ㄴ데', '싸우', '네']"
"['디', '시인', '의', '소시', '오', '패스', '목격담']","['년', '전', '우리', '집', '은', '신촌', '에서', '원룸', '임대업', '을', '하', '았었', '음', '당시', '원룸', '치', '고', '는', '나름', '보안', '철저', '하', '게', '맹글', '어', '놓', '아서', '지방', '에서', '딸', '래미', '올리', '어', '보내', 'ㄴ', '부모', '들', '이', '비싸', '아도', '방', '좀', '내놓', '으라고', '항상', '성화', '이', '었', '제', '덕분', '에', '성비', '는', '여자', '들', '이', '월등히', '많', '았', '음', '입주', '하', 'ㄴ', '지', '달', '쯤', '되', 'ㄴ', '여자', '애', '이', '었', '는데', '한', '달', '에', '몇', '번', '씩', '도어', '락', '비번', '을', '바꾸', '어', '달', '라고', '요구', '하', '는', '귀찮', '은', '애가', '있', '었', '음', '방', '에', '메뉴', '얼', '있', '는데', '이', '게', '복잡', '하', 'ㄴ', '지', '매번', '해달', '라고', '하', '더라', '좀', '진상', '끼', '가', '보', '아서', '트집', '안', '잡히', '려', '고', '조', '내', 'ㄴ', '친절히', '해달', '이', '라는', '데', '로', '하', '아', '쥼근데', '어느', '날', '부터', 'ㄴ', '자꾸', '이', '상하', 'ㄴ', '소리', '를', '하', '아', '댐', '자기', '없', '을', '때', '누구', '가', '방', '에', '들어오', '는', '것', '같', '다면서', '물론', '우리', '는', '모든', '방', '을', '들어가', 'ㄹ', '수', '있', '는', '마스터카드', '가', '있', '기', 'ㄴ', '함', '근', '데', '가슴', '에', '손', '을', '얹', '고', '마스터카드', '로', '아무', '방', '이나', '들락거리', '는', '무', '개념', '주인', '이', '아니', '다', '우리', 'ㄴ', '가끔', '비번', '안', '가르치', '어', '주', '고', '방', '빼', '는', '애', '들', '이나', '전기', '점검', '나오', 'ㄹ', '때', '미리', '동의', '구하', '고', '들', '어', '가', '는', '용도', '말', '곤', '절대로', '다른', '목적', '으로', '쓰', '지', '않', '음', '근', '데', '그 여자', '애', '는', '나', '를', '의심', '하', '는', '듯', '하', 'ㅁ', '하필', '시기', '도', '내', '가', '방학', '때', '이', '라', '거의', '원룸', '은', '내', '가', '지키', '다시피', '하', '았', '을', '때', '임', '부모', '님', '이', '좋', '게', '말', '하', '고', '니', '가', '착각', '하', 'ㄴ', '거', '다', '타이르', '어서', '내리', '어', '보내', 'ㅁ', '그렇', '던', '어느', '날', '얘', '가', '또', '엄청', '화가', '나서', '어', '올라오', 'ㅁ', '지', '가', '외출', '하', '면서', '문틈', '에', '종이', '를', '끼', '어', '놓', '았', '고', '침대', '에', '이', '불', '모서리', '도', '살짝', '접', '어', '놓', '았', '는데', '종이', '는', '떨어지', '었', '고', '이불', '은', '펴', '어', '지', '어', '있', '다고', '그냥', '나', '를', '범인', '으로', '확신', '하', '고', '올라오', '아서', '쌍', '욕', '퍼붓', 'ㅁ', '땀', '조카', '게', '흘리', '면서', '옥상', '청소', '하', '고', '기', '분', '좋', '게', '돈까스', '시키', '어', '먹', '고', '있', '는데', '이', '게', '나', '를', '빡돌게', '하', 'ㅁ', '이쯤', '되', '니', '부모', '님', '도', '슬슬', '날', '의', '심하', '는', '눈치', '임', '당시', '에', '가', '아', '현관', '에', '개', '주차장', '에', '개', '만', '있', '어서', '각층', '에서', '무슨', '일', '이', '벌어지', '는지', '알', 'ㄹ', '수', '는', '없', '었', '음', '과', '대', '망상', '허', '어', 'ㄴ', '증', '걸리', 'ㄴ', '년', '증거', '잡', '자고', '비싸', 'ㄴ', '돈', '들이', '어', '를', '설치', '하', 'ㄹ', '수', '도', '없', '는', '일', '당시', '지금', '의', '급', '화질', '도', '못', '되', '는', '내', '디', '카를', '비', '타', '박스', '에', '위장', '하', '아서', '그', '년', '복도', '에', '설치', '하', '았', '다', '시간', '마다', '내려가', '아서', '메모리', '를', '비우', '고', '오', '아야', '되', '는', '건', '함정', '근데', '일', '하', '니까', '이', '짓', '도', '못하', '겠', '더라', '근', '데', '일', '째', '사고', '가', '터지', 'ㅁ', '신발', '꼭', '이렇', '어', '그날', '은', '여', '자애', '가', '아니', '라', '경찰', '이', '먼저', '우리', '집', '문', '을', '노크', '함', '방', '안', '을', '보', '았', '더니', '벽', '천지', '에', '반짝이', '가', '아', '묻', '어', '있', '는', '거', '이', 'ㅁ', '여자', '들', '화장', '하', 'ㄹ', '때', '쓰', '는', '펄', '같', '은', '여자', '애', '는', '며칠', '고향', '에', '내려가', '면서', '문', '손잡이', '에', '지', '화장품', '펄', '을', '묻히', '어', '놓', '고', '간', '거', '이', 'ㅁ', '범인', '잡', '겠', '다고', '이', '게', '잘', '안', '지우', '어', '지', '니까', '범인', '이', '자기', '방', '으로', '돌아가', 'ㄹ', '때', '흔적', '을', '남기', '기', 'ㄹ', '바라', '면서', '근데', '그', '범인', '이', 'ㄴ', '마치', '이', '여자', '애', '를', '조롱', '하', '듯이', '방', '안', '오', 'ㄴ', '벽', '천장', '바닥', '에', '펄', '을', '찍', '어', '놈', '경찰', '이', '내', '방', '에', '들어오', '아서', '키보드', '마우스', '서랍', '손잡이', '수도꼭지', '심지어', '변기', '물', '내리', '는', '레', '버', '까지', '펄', '묻', '어', '있', '는지', '조사', '하', 'ㅁ', '당근', '없', '지', '나', 'ㄴ', '그냥', '돈', '까', '스마', 'ㄴ', '쳐먹', '고', '있', '었', '는데', '일', '동안', '비우', 'ㄴ', '방', '세', '면', '대', '는', '방금', '누구', '가', '샤워', '하', 'ㄴ', '듯', '아주', '촉촉', '하', '게', '젖', '어', '있', '고', '비누', '는', '불어', '있', '더라', '결국', '나', 'ㄴ', '참고인', '신분', '으로', '경찰서', '가', '서', '어', '조사', '받', '고', '오', 'ㅁ', '젊은 남자', '이', 'ㄴ', '죄', '년대', '학교', '앞', '에서', '막걸리', '마시', '다가', '이유', '도', '모르', '고', '남산', '에', '끌려가', 'ㄴ', '아', '재', '들', '기분', '이', '이렇', '었', '을까', '집', '에', '오', '아서', '혹시나', '하', '는', '맘', '에', '디', '카', '에', '뭐', '가', '찍히', '었', '나', '돌리', '어', '보', '았', '는데', '일', '째', '되', '는', '날', '밤', '시', '쯤', '그 여자', '애', '남', '친', '이', '비', '어', '있', '는', '그 여자', '애', '방', '에', '들어가', '는', '거', '임', '일', '째', '영상', '엔', '없', '고', '일', '째', '는', '안', '찍', '었', '으니', '당연히', '없', '고', '수상', '하', '잖아', '경찰서', '사건', '의', '전말', '은', '여치', 'ㄴ', '을', '공포', '에', '몰아넣', '고', '지', '자취방', '에', '불러들이', 'ㄹ', '목적', '으로', '남', '친', '새끼', '가', '벌이', 'ㄴ', '짓', '들', '이', '었', '음', '여치', 'ㄴ', '이', '학교', '간', '사이', '몰래', '여', '치', 'ㄴ', '방', '에', '들어가', '아서', '수상', '하', 'ㄴ', '흔적', '들', '을', '남기', '는', '공', '을', '들', '이', '길', '한', '달', '여치', 'ㄴ', '이', '이상', '하', 'ㅁ', '을', '눈치', '채', '었', '고', '남', '친', '한테', '말', '을', '하', '면', '이', '새끼', 'ㄴ', '막', '잔인', '하', 'ㄴ', '원룸', '살인', '사건', '같', '은', '얘기', '들', '을', '하', '아', '주', '며', '겁', '에', '질리', 'ㄴ', '여치', 'ㄴ', '한테', '무섭', '면', '오', '늘', '여기', '서', '자', '고가도', '되', '어', '최종', '목표', '는', '동거', '이', '었', '고', '그', '클라이막스', '가', '그', '날', '이', '었', '던', '거', '이', 'ㅁ', '여치', 'ㄴ', '이', '방문', '에', '부비트랩', '을', '설치', '하', 'ㄴ', '얘기', '를', '듣', '고', '발라', '놓', '은', '펄', '보다', '더', '많', '은', '양의', '펄', '을', '손', '에', '떡', '칠', '하', '아서', '방안', '에', '도', '배', '하', '아', '놈', '세면대', '이불', '다', '그', '새끼', '짓', '여치', 'ㄴ', '이', '극한', '의', '공포', '를', '느끼', '면', '자기', '랑', '동거', '하', 'ㄹ', '걸', '라', '생각', '하', 'ㅁ', '좀', '소름', '돋', '는', '건', '경찰', '오', 'ㄴ', '날', '그', '새끼', '가', '지', '여치', 'ㄴ', '감싸', '아', '안', '고', '조카', '자상', '하', '게', '위', '로', '해쥼지', '여치', 'ㄴ', '이', '무섭', '어', '하', '면', '하', 'ㄹ수록', '이', '새끼', 'ㄴ', '자상', '하', '게', '위', '로', '하', '면서', '대가리', '로', '는', '또', '어떻', '게', '겁', '주', 'ㄹ까', '졸', '라리', '궁리', '하', '았', '을', '거', '아냐', '결국', '남자', '새끼', 'ㄴ', '고소', '미', '먹', '고', '여자', '애', '는', '휴학', '하', 'ㅁ', '소름']"
"['또', '소속사', '사장', '한테', '홀리', 'ㄹ', '뻔하', 'ㄴ', '아이돌']","['열심히', '연습', '하', '는', '멤버', '들', '에게', '다', '가', '가', '는', '어둠', '의', '손길', '오늘', '도', '요구사항', '이', '많', '은', '사장', '님', '곤란', '하', '아', '하', '는', '아이돌', '발', '캡', '아니', 'ㅁ', '실제', '효과', '가', '저러', '어', '하', '아', '차마', '눈', '뜨', '고', '보', '지', '못하', '는', '멤버들쭈왑', '쭈왑나이스타이밍에', '아쉬워하', '는', '사장', '님', '결국', '한', '멤버', '의', '소신', '행동', '스티커', '가', '되', '어', '버리', 'ㄴ', '사장', '님', '광야', '에서', '는', '무슨', '일', '이', '벌어지', '고', '있', '는', '걸', 'ㄹ까']"
"['리정', '틱톡', '크', '어', '발언', '은', '한', '번', '도', '아니', '고', '좀']","['리정', '유명', '크루', '출신', '이', '라는', '자부심', '있', '는', '건', '알', '겠', '는데', '누구', '는', '아이돌', '이', '다', '누구', '는', '틱톡', '크', '어', '다', '이렇', '면서', '은근히', '급', '나누', '는', '말투', '는', '별로', '임', '아', '이키', '님', '은', '연예인', '이', '라고', '생각', '하', 'ㄴ', '다', '이', '발언', '도', '아이', '하', '기', '는', '연예인', '이', '니까', '더', '유리', '하', '다고', '미리', '가드', '올리', '려는', '것', '같', '고', '도', '대기업', '후원', '받', '고', '블핑', '팬', '들', '지원', '사격', '받', '으면서', '속', '좁', '게', '굴지', '않', '았', '으면']"
"['한국', '협회', '중', '광기', '에', '가깝', '게', '일', '을', '해내', 'ㄴ', '협회']",[]
"['여자', '키', '이면', '심각', '하', 'ㄴ', '거', '이', 'ㅁ']","['제', '곧', '내 여자', '고', '키', '이면', '인상', '에', '마이너스', '되', 'ㄹ', '정도', '로', '심각', '하', 'ㄴ', '거', '야']"
"['최근', '년', '간', '케이', '팝 아이돌', '유튜브', '전', '세계', '조회', '수', '순위']","['남자', '아이돌', '위', '방탄소년단', '억', '조회', '수', '위', '스트레이키즈', '억', '조회', '수', '위', '세븐틴', '억', '만', '조회', '수', '위', '엑소', '억', '만', '조회', '수위', '드림', '억', '만', '조회', '수위', '투모로우', '바', '이', '투게더', '억', '만', '조회', '수위', '빅뱅', '억', '만', '조회', '수', '위', '트레', '저', '억', '만', '조회', '수', '위', '억', '만', '조회', '수', '위', '엔', '하', '이프', 'ㄴ', '억', '만', '조회', '수', '위', '샤이니', '억', '만', '조회', '수', '위', '몬스타', '엑스', '억', '만', '조회', '수', '위', '데이', '식스', '억', '만', '조회', '수', '위', '슈퍼주니어', '억', '만', '조회', '수', '위', '더보', '이즈', '억', '만', '조회', '수', '여자', '아이돌', '위', '블랙', '핑크', '억', '조회', '수', '위', '트와이스', '억', '만', '조회', '수', '위', '있', '지', '억', '만', '조회', '수', '위', '아이유', '억', '조회', '수', '위', '마마무', '억', '만', '조회', '수', '위', '레드벨벳', '억', '만', '조회', '수', '위', '에', '스파', '억', '만', '조회', '수', '위', '여자', '아이들', '억', '만', '조회', '수', '위', '오마이걸', '억', '만', '조회', '수', '위', '태연', '억', '만', '조회', '수', '위', '청하', '억', '만', '조회', '수', '위', '이달', '의', '소녀', '억', '만', '조회', '수', '위', '브레이브걸스', '억', '만', '조회', '수', '위', '선미', '억', '만', '조회', '수', '위', '드림', '캐', '어', '치', '어', '억', '만', '조회', '수']"
"['슬프', 'ㄴ', '짝', '사랑', '썰', 'ㄹ', '풀', '어', '보', '자']","['본인', '이', '경험', '해보', 'ㄴ', '슬프', 'ㄴ', '짝', '사랑', '썰', 'ㄹ', '댓글', '로', '한', '번', '풀', '어', '보', '자']"
"['스키즈', '이것', '좀', '보아주', '라', '개', '웃기', 'ㅁ']","['아', '진짜', '진짜', '개', '웃', '김']"
"['투', '바투', '범', '규', '장발']","['투', '바투', '범', '규', '장발', '진짜', '잘', '어울리', '는데', '뭐', 'ㄴ가', '예뻐', '예쁘', '게', '어울리', 'ㅁ', '잘생기', '게', '어울리', '기', '도', '하', 'ㄴ데', '예쁘', '게', '어울리', '어', '뭐', 'ㄴ가', '귀여워', '예뻐', '처음', '에', '는', '장발', '은', '짧머에', '비하', '면', '별로', '이', '라고', '생각', '해', '는데', '보다', '보', '니까', '잘', '어울리', '어', '짧머는', '짧머대로', '어울리', '고', '장발', '도', '장발', '대로', '어울리', '는', '듯']"
"['서', '수진', '이', '뭘', '잘못', '하', 'ㅁ']","['팀', '에', '피해', '주', 'ㄴ다고', '자진', '탈퇴', '까지', '하', '았', '는데', '왜', '아직', '도', '서', '수진', '머리채', '를', '잡', '아', '얼마', '전', '에', '슈', '화', '도', '브이', '앱에서', '수진', '언급', '하', '고', '울컥', '하', '는', '거', '보이', '었', '는데', '이', '제', '수진', '좀', '놓', '아', '주', '어라']"
"['소녀', '재판', '황윤', '혜', '레즈', '이', '었', '네']","['대박', '전혀', '생각', '하', '지', '도', '못하', '았', '음', '근데', '개', '이쁘', '다', '뷰티', '화장', '아라', '틴트']"
"['요즘', '중', '딩', '들', '충격', '이', '다']","['친구', '기다리', '다가', '옆', '에', '담배', '피', '는', '중', '딩', '들', '많', '게', '보', '아', '주', '어도', '중', '이', '었', '음', '대화', '듣', '게', '되', '었', '는데', '어떤', '남자', '애가', '\u200e', '아', '조카', '따먹', '고', '싶', '어', '이렇', '는', '거', '임', '다른', '남자', '애가', '누구', 'ㄴ데', '걔', 'ㄴ', '이렇', '니까', '중', '모르', '냐', '맛있', '게', '생기', '었', '어', '그', '년', '이렇', '더라', '나', '진짜', '경악', '하', '면서', '그', '자리', '떠나', 'ㅁ', '꼬', 'ㄴ', '대', '가', '왜', '생기', '는', '지', '알', 'ㄹ', '것', '같', '음', '지역', '대신', '전하', '아', '드리', 'ㅂ니다', '에', '중학교', '학생', '주변', '남자', '애', '들', '조심', '하', '라고', '올리', '고', '싶', '은데', '그것', 'ㄴ', '좀', '아니', 'ㄴ', '거', '같', '아서', '관', '두', 'ㅁ']"
"['왜', '조', '두', '팔', 'ㄹ', '욕', '하', 'ㄹ', '때', 'ㄴ', '신', '나', '죽', '을라', '하', '았', '으면서']","['조', '두팔이', '저격', '하', '니까', '갑자기', '관심', '없', '대', '진짜', '조카', '얼탱', '없', '네']"
"['자기', '가', '못', '가지', '는', '여자']","['내려치', '기', '하', '고', '가스', '라이팅', '하', '는', '남자', '심리', '는', '뭐', '야', '내', '가', '못', '가지', 'ㄴ', '게', '아니', '라', '별로', '인', '여자', '이', '라', '내', '가', '안', '가지', 'ㄴ', '거', '다', '뭐', '이런', '거', '야', '진짜', '찌', '질', '하', '다']"
"['허', 'ㄹ', '방탄소년단', '이랑', '메가', 'ㄴ', '디', '스탈', '리오', 'ㄴ', '만나', '았', '네']","['메가', 'ㄴ', '이', '한국', '에서', '좀', '생소', '하', 'ㄹ', '수', '있', '는데', '옛날', '에', '틱톡', '에서', '자주', '등장', '하', 'ㄴ', '띵곡', '내', 'ㄴ', '사람', '이', 'ㅁ', '에', '카디', '비', '랑', '같이', '피처', '링', '도', '한']"
"['아', '미치', '었', '나', '시', '어', '누구', '가', '디에잇', '살짝', '치', '면']","['즉', '살', '래', 'ㄴ', '다', '디에잇', '이', '되', '게', '종이', '인간', '이', 'ㄴ', '편', '이', 'ㄴ가', '보', '아', '몬스타', '엑스', '세븐틴']"
