제목 형태소	본문 형태소
['오늘', '새', '언니', '랑', '오빠', '갔다', '온', '뒤', '로', '엄마', '가', '충격', '받아서', '일어나', '질', '못', '함']	['우리', '집은', '교회', '다녀서', '제사', '나', '뭐', '그런거', '없고', '추석', '이라고', '해도', '그냥', '다', '같이', '모', '여서', '밥', '한', '끼', '먹고', '끝낸단', '말', '이야', '그래도', '일단', '은', '우리', '집', '이', '큰집', '이라', '작은', '아빠', '랑', '막내', '고모', '가족', '이', '와서', '밥', '먹고', '가우리', '엄마', '는', '맏', '며느리', '기도', '하고', '본인', '도', '요리', '하는', '걸', '좋아해서', '명절', '때', '만', '되면', '진짜', '음식', '을', '많이', '하셔', '요리', '솜씨', '도', '좋아서', '자부심', '도', '엄청나', '심', '솔직히', '우리', '엄마', '여서', '그런건', '아니고', '객관', '적', '으로', '봐도', '우리', '엄마', '는', '요리', '를', '엄청', '잘', '하셔내', '친구', '들', '이', '와서', '밥', '먹고', '전부', '부럽다고', '할', '정도', '로', '그래서', '엄마', '에게', '있어', '요리', '솜씨', '는', '일종', '의', '인생', '의', '자부심', '같은', '거', '였단', '말', '이야', '그러다', '얼마', '전', '에', '우리', '오빠', '가', '결혼', '해서', '새', '언니', '랑', '추석', '쇠러', '왔어', '코로나', '때문', '에', '다', '모', '이진', '못', '하고', '그냥', '친척', '들', '끼리', '번갈아', '모이기로', '했는데', '사돈', '댁', '새', '언니', '친정', '이', '조금', '먼', '편이', '라', '제일', '먼저', '왔어', '그런데', '새', '언니', '가', '어머니', '혼자', '명절', '음식', '만들기', '힘드시죠', '이러면서', '명절', '음식', '을', '진짜', '한', '가득', '가져왔어', '진짜', '이', '걸', '혼자', '어떻게', '만들었지', '싶을', '정도', '로', '예전', '에', '요리', '하는게', '취미', '라고', '듣긴', '들었는데', '설마', '이렇게', '말', '한마디', '없이', '본인', '이', '요리', '를', '좌르르', '륵', '해올줄은', '아무', '도', '몰랐어', '근데', '문제', '가', '양', '이나', '종류', '도', '많고', '맛', '도', '엄청나게', '맛있음', '진짜', '우리', '엄마', '음식', '때문', '에', '상향', '평준화', '된', '내', '입', '에서도', '절로', '맛있다라는', '말', '이', '튀어나왔음', '어떻게', '이렇게', '대단한', '분', '이', '왜', '우리', '오빠', '새끼', '랑', '결혼', '했는지', '이해', '가', '안', '갈', '정도', '새', '언니', '는', '호호', '호', '별거', '아니에요', '이렇게', '웃었는데', '음식', '을', '먹은', '우리', '엄마', '표정', '이', '진짜', '이', '짤', '처럼', '됐음', '엄청나게', '충격', '받은', '얼굴', '인생', '의', '전반', '을', '잃은', '얼굴', '암튼', '딸', '인', '내', '가', '본능', '적', '으로', '엄마', '가', '충격', '받았다는', '걸', '감지', '했음', '음식', '양', '도', '많고', '사돈', '댁', '에', '가야', '해서우리', '오빠', '랑', '새', '언니', '는', '먼저', '가고', '둘째', '삼촌', '이랑', '고모', '가', '차레', '로', '다녀갔음', '우리', '아빠', '는', '눈치', '없이', '새', '언니', '음식', '맛있다고', '자랑', '하고', '작은', '아빠', '랑', '사촌', '들', '도', '맞장구', '쳐', '줬음', '심지어', '막내', '고모부', '까지도', '와', '형수', '님', '며느리', '잘', '둬서', '부럽네요', '이러', '고우리', '착한', '막내', '고모', '만', '그래도', '내', '입', '에는', '언니', '음식', '이', '맞나', '봐', '이러는데', '솔직히', '거짓말', '인거', '티', '났음', '암튼', '다', '들', '가고', '엄마', '이', '상태', '로', '누워', '있음', '어쩌지', '진짜']
['방탄', '이랑', '에이', '티', '즈']	['참고', '로', '난', '아미', '고', '에이', '티', '즈', '난감하게', '하려는', '지능', '안티', '도', '아님', '걍', '요새', '에이', '티', '즈', '비꼬는', '글', '이', '많이', '보', '여서', '함', '써', '봄', '난', '처음', '에', '에이', '티즈', '에', '빅힛연생', '도', '있고', '그냥', '또', '언플', '용이겠거니', '했는데', '전문가', '들', '도', '그렇고', '관계자', '들', '이', '진지하게', '그런', '얘기', '하니까', '가끔', '에이', '티', '즈', '자컨', '조금', '찾아보는', '정도', '였음', '왜', '학교', '다닐', '때', '공부', '잘', '하는', '특별', '반', '있잖아', '방탄', '이랑', '에이', '티', '즈', '딱', '그런', '느낌', '임', '분위기', '휩쓸리지', '않고', '목표', '정해', '서', '으쌰으쌰', '잘', '가는', '분위기', '임', '어제', '보', '니까', '에이', '티', '즈', '목표', '가', '빌보드', '그래미', '가는거라는데', '진짜', '그래', '보여', '에이', '티', '즈', '도', '보면', '멘탈', '이', '엄청', '단단하구나', '느낌', '그리고', '진짜', '너무', '어른스럽고', '서로', '조율', '을', '잘', '하는것', '같음', '그냥', '어제', '에이', '티', '즈', '밤하늘', '듣고', '울어서', '우리', '애', '들', '생각나', '갖고', '적어', '봄', '나중', '에', '방탄', '급', '으로', '따라올', '그룹', '은', '에이', '티즈', '라고', '생각', '함', '대성', '할', '그룹', '은', '그', '분위기', '가', '있음', '아', '글', '고', '항상', '투바', '투', '잘', '챙겨줘서', '고마움', '그럼', '이만', '에이', '티', '즈', '빌보드', '윈', '가', '축하']
['지수', '가', '찍은', '뷔', '이', '거', '뭐', '야']	['뷔', '가', '하이', '하고', '있는거', '지수', '가', '뷔', '보여주면서', '따라하는데', '이', '거', '합성', '이야', '어떤', '외국', '팬', '은', '합성', '이라', '하고', '근데', '뒤', '에', '옷', '비치는거', '보면', '합성', '아닌거', '같고', '방탄', '방탄소년단', '뷔', '김태형', '블랙', '핑크', '블핑', '지수', '김지수']
['제니', '인스타', '에', '카이', '쿠마', '케이크']	['졸라', '귀엽다', '제니', '도', '추석', '잘', '보내', '방금', '움짤', '만', '들어서', '짤', '바꿈', '마지막', '은', '제니', '한복', '짤']
['리사', '충격', '적', '인', '국내', '조', '회수']	['이틀', '만에', '억', '넘었다는데', '국내', '조', '회수', '는', '주', '일간', '만']
['당신', '생각']	['혹시', '알', '고', '있나요', '당신', '으로', '인해', '나', '또한', '많이', '행복하고', '또', '많이', '웃을수', '있다는것을', '요일', '하', '다', '가도', '당신', '이', '떠오르면', '이', '것', '저', '것', '같이', '하고', '싶은것도', '많고', '그런', '당신', '과', '실없는', '농담', '도', '하고', '장난', '도', '치면', '서', '같이', '웃을수', '있는', '상상', '을', '하다', '보면', '나도', '모르게', '입가', '에', '웃음', '이', '지어진다는', '것', '을', '나', '에게', '당신', '은', '매일', '을', '보고싶고', '생각', '이', '나', '는', '사람', '인데', '매일', '을', '생각', '하고', '떠올려도', '내', '마음', '속', '당신', '은', '떠올릴', '때', '마다', '예쁘고', '사랑스럽고', '많이', '그', '런가', '봐요', '언제', '어디', '서든', '무', '얼하든', '나', '는', '그런', '당신', '이', '참', '좋고', '자꾸', '보고싶고', '행복한가', '봐요', '그런', '당신', '도', '나', '에게', '또', '누군가', '에게', '힘', '이', '되주고', '행복', '을', '주는', '고맙고', '감사한', '사람', '이라는', '것', '을', '잊지', '말아요', '알겠죠', '오늘', '나', '는', '당신', '에게', '진심', '으로', '대하', '려', '그동안', '노력', '하던', '나', '의', '마음', '과', '시간', '그리고', '그', '외', '에', '모든', '것', '들', '을', '오늘', '다시', '한번', '돌아', '보려', '합니다', '그동안', '더', '진해져야', '했던', '나', '의', '내면', '의', '노력', '들', '이', '오히려', '더', '옅어지진', '않았을까', '하는', '부족했던', '부분', '들', '을', '다시', '한번', '진하게', '덧칠', '을', '해볼까', '해', '요', '나', '의', '흠', '을', '꽁꽁', '숨기기', '위함', '이', '아닌', '부족함', '이라는', '옅은', '색위', '에', '성숙함이라는', '색', '을', '덧', '칠해서', '나', '의', '부족했던', '부분', '을', '좀', '더', '채우고', '또', '보완', '해보려고', '해', '요', '연휴', '잘', '보내고', '있죠', '그래요', '잘', '보내고', '잘', '쉬', '기를', '바랄게요', '그동안', '일상', '에', '지치고', '힘들었을', '당신', '에게', '편안하게', '힐링', '이', '되어주는', '그런', '연휴', '가', '되', '기를', '사랑', '해', '요', '늘']
['방탄', '유엔', '엔딩', '요정', '이네']	['이제', '곧', '시', '부터', '시작', '하는', '유엔', '큐시트', '떴는데', '방탄', '대통령', '연설', '다음', '임내가', '다', '떨려', '실시간', '중계', '에서', '언급', '중']
['방탄', '뷔', '랑', '진', '합친', '거', '개존', '잘']	['근데', '왜', '누구', '닮은것', '같냐']
['시험', '기간', '이니까', '본진', '공부', '자극', '짤', '짤', '털', '하자']	['일이', '시험', '인데', '아직', '책', '도', '안', '펴', '본', '아', '공부', '좀', '하자', '추석', '때', '수학', '끝낸다고한', '이', '어디', '갔니', '수요일', '이', '면', '추석', '도', '끝', '이다', '공부', '좀', '해', '라', '설마', '또', '등급', '받고', '싶은거니', '서치용', '방탄소년단', '엑소', '투바', '투', '비투비', '엔시', '티', '세븐', '틴', '몬스타', '엑스', '아스트로', '갓세븐', '엔', '하이픈', '펜타곤', '빅톤', '엔플라잉', '데이', '식스', '더보이즈', '원', '어스', '빅뱅', '위너', '아이콘', '트', '레저', '뉴이스트', '트와이스', '레드', '벨벳', '블랙', '핑크', '있지', '오', '마이걸', '러블', '리즈', '우주소녀', '이', '달소', '에스', '파', '스테이', '씨', '마마', '무', '여자친구', '에이핑크', '소녀시대']
['헬창', '곰돌이', '빵', '만들었', '엉']	['저', '거', '만드는거', '개오래', '걸림']
['개인', '적', '인', '얼굴', '합', '남돌', '여', '돌', '탑']	['차', '은우', '랑', '김민주', '그리고', '장원영', '과', '아이돌', '은', '아니지만', '송강', '루', '얼굴', '합', '찰떡']
['오방', '은', '그동안', '왜', '그런', '거야']	['사진', '잘', '찍', '을', '수', '있는거였어']
['잘', '알려지지', '않은', '내', '기준', '셀카', '잘', '찍는', '남돌', '들']	['트', '레저', '소정환', '현석', '다', '들', '본인', '만', '알', '고', '있는', '셀카', '잘', '찍는', '남돌', '알려', '쥬', '서', '치용', '윤현석', '트', '레저', '소정환', '방탄', '트와이스', '블랙', '핑크', '방탄소년단', '엑소', '엔', '시티', '투바', '투', '레드', '벨벳', '비투비', '몬스타', '엑스', '아이', '들오', '마이걸', '여자친구', '아이즈', '원', '트레', '져', '더보이즈', '에이프릴', '에이핑크', '세븐', '틴', '빅뱅', '하', '성운', '씨아이', '엑스', '위', '클리', '에', '이티', '즈', '엔', '하이픈']
['제', '가', '착한', '며느리', '병인', '가요']	['조언', '감사', '드려요', '좋은', '시부모', '님', '께', '좋은', '마음', '가지', '고', '앞', '으로도', '잘', '지내려', '합니다', '친구', '들', '은', '멀리', '하려해', '요', '뭐', '눈치', '없이', '제', '가', '다', '말', '하는', '거', '아니냐는', '분도', '계시', '지만', '음', '아무', '말', '없이', '웃어', '넘겼던게', '태반', '인데', '그', '수위', '가', '점점', '점', '높아져', '절', '안타까워하는', '걸', '넘어', '거의', '소설', '을', '만들어', '내', '말다툼', '을', '하게', '됐습니다', '조언', '새겨', '듣고', '가까이', '할', '인연', '은', '지키고', '멀리', '할', '인연', '은', '거리', '두며', '잘', '지내겠습니다', '여러분', '모두', '즐거운', '추석', '보내세요']
['나', '현직', '고등학교', '교사', '야', '얘', '들', '아']	['대판', '거의', '년', '만인', '것', '같은데', '질문', '해주', '라']
['이현주', '해명', '웃긴', '점']	['에이프릴', '측은', '먼저', '고소', '보다는', '대화', '로', '해결', '하려', '했는데', '대형', '로펌', '끼', '고', '법', '의', '심판', '을', '바란건', '현주', '측', '임', '근데', '이번', '에', '올린', '해명', '문', '에서는', '자신', '이', '고소', '많이', '당해서', '힘들다는', '내용', '이', '반', '이나', '됨', '정작', '숙소', '생활', '기간', '차이', '신발', '훔쳐', '신었다는', '것', '만원', '없어졌다고', '멤버', '들', '도둑', '취급', '했다', '리허설', '펑크', '같은', '부분', '들', '은', '해명', '없고', '그나마', '해명', '한', '내용', '들', '중', '에서', '증거', '제출', '할', '수', '있는', '의료', '기록', '은', '민감하다고', '비난', '문자', '는', '부모', '의', '입장', '으로', '생각', '해보니', '이해', '가', '된다며', '증거', '제출', '먼저', '법정', '싸움', '원한', '쪽', '이', '누군데', '논리', '적', '이지', '못', '하게', '아직도', '감정', '에', '호소', '하네', '그럴듯하게', '길게', '써놨지만', '결국', '대질', '조사', '요청', '온', '적', '없다', '사건', '처진게', '거의', '개월', '전', '인데', '아직도', '요청', '이', '없는지', '상식', '적', '으로', '말', '도', '안될', '뿐더러', '그러면', '현주', '가', '요청', '하면', '되지', '왜', '개월', '동안', '이나', '요청', '을', '기다리고', '있음', '의료', '기록', '은', '자극', '적', '이고', '민감해서', '공개', '이미', '자살', '시도', '라는', '민감한', '부분', '은', '다', '나왔는데', '대체', '뭐', '가', '더', '민감한', '부분', '이', '있다는거', '임', '비난', '문자', '는', '지금', '생각', '해보니', '그럴', '수', '있다는', '생각', '도', '들었으니', '공개', '안', '할거고', '그렇지만', '멤버', '전원', '이', '원하면', '공개', '할거', '임', '그', '문자', '를', '에이프릴', '부모님', '일동', '이', '보낸', '것', '도', '아니고', '문자', '를', '보냈다는', '부모님', '은', '공개', '를', '원한다고', '하시는데', '왜', '굳이', '다', '같이', '원해야', '공개', '해야하는거', '텀블러', '는', '오해', '의', '소지', '가', '있게', '써놨다', '정정', '하자', '면', '그때', '는', '살아계셨지만', '많이', '편찮으셨고', '그래서', '항상', '지나고', '다닐', '정도', '로', '소중했다', '그렇게', '소중한', '텀블러', '가', '몇', '달', '동', '은', '없어졌고', '심지어', '상상', '치도', '못', '한', '곳도', '아니라', '냉장고', '안', '에', '있었다고', '현주', '친구', '가', '말', '했는데', '그렇게', '대놓고', '있는걸', '왜', '못', '찾았을까', '불기소', '결정', '문', '은', '고소', '인', '을', '모르는', '상태', '에서', '증거', '를', '공개', '하면', '증거', '내', '역', '이', '미리', '보여', '자신', '에게', '불리하여', '가렸다', '많은', '상황', '을', '고려', '하여', '올린', '것', '애초', '에', '뭐', '가', '그렇게', '불리했길래', '동생', '이름', '은', '실수', '로', '못', '가렸지만', '증거', '는', '꼭꼭', '가리고', '올렸을까', '애초', '에', '개인정보', '같은', '공개', '할', '없는', '부분', '이', '여서', '가린게', '아닌', '자신', '에게', '불리해서', '가린거라', '는걸', '인정', '한', '순간', '부터', '이현주', '는', '자기', '잘못', '인정', '한', '거임', '세상', '에', '대중', '들', '에게', '결정', '문', '을', '공개', '하는데', '스스로', '에게', '불리한', '부분', '은', '가리고', '에이프릴', '에세', '불리한', '부분', '만', '올리는게', '말', '이', '됨', '그렇게', '따지면', '에이프릴', '도', '심리', '기록', '지에서는', '현주', '의', '행동', '으로', '인해', '받은', '피해', '만', '의료', '기록', '에서는', '심각한', '병명', '만', '공개', '하지', '자신', '이', '이현주', '가', '싫다는', '말', '과', '심각해', '보이지', '않는', '병명', '까지', '전문', '공개', '해', '비난', '받을', '여지', '남겨', '둔', '이유', '는', '뭐', '냐', '게다가', '이현주', '측은', '경찰', '이', '괴롭힘', '을', '인정', '했다는', '점', '이라고', '썼는데', '디씨', '와', '네', '이', '트판', '에', '올라간', '글', '에', '의하면', '이현주', '가', '따돌림', '을', '당했다는', '것', '은', '공공', '연한', '사실', '이라는', '말', '과', '그냥', '따돌림', '은', '공공', '연한', '사실', '이라는', '말', '이', '같나', '네', '이', '트', '랑', '디씨', '에서', '에이프릴', '억', '까', '글', '들', '을', '증거', '로', '제출', '했으면', '그', '억', '까', '글', '들', '로', '보아', '이현주', '가', '따돌림', '당한건', '공공', '연한', '사실', '이라는', '것', '인데', '이', '걸', '같다고', '생각', '한', '거', '면', '독해력', '에', '문', '재', '있는거고', '둘', '이', '다른', '걸', '알면서도', '이번', '해명', '문', '에도', '경찰', '이', '괴롭힘', '을', '인정', '했다고', '쓴거면', '조카', '뻔', '뻔한거지', '난', '에이프릴', '팬', '은', '아니지만', '맞다고', '믿어도', '상관없음', '어차피', '현주', '지지자', '들', '은', '다', '현주', '응원', '할텐데', '나도', '에이프릴', '응원', '하는거', '가지', '고', '이건', '팬', '의', '미친', '망상', '이다', '라고', '주장', '하면', '그건', '자살골', '이지', '릴천지', '다', '에이프릴', '팬', '이다', '알바', '다', '억지로', '까지만', '말고', '논리', '적', '으로', '반박', '할', '수', '있으면', '댓', '달아줘']
